time;data;year;month;su;label;tillage;tillage_d;ov_time;conv;time_conv;cover;crop;x;y;coor1;cood2;state;muni;ID;prof;FCO2;v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;21;25;795932.1837;7638167.136;SP;Pradópolis;7;0-0.1;1.61;20.04;9;5.2;29.12;27.36;3.9275;30;12;40.12241248;45.9275;85.9275;53.44912863;1.656226127;12.02571938;33.94448689;45.97020626;36.97020626;4293.559661;1206.440339;4493.26011;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;22;25;795932.1275;7638168.121;SP;Pradópolis;8;0-0.1;1.09;19.94;8;5.48;25.59;26.34;3.2775;33;17;32.84715361;53.2775;86.2775;61.75132566;1.549528902;14.16475681;31.6017316;45.76648841;37.76648841;4345.654346;654.3456543;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;22.5;25;795932.1275;7638168.599;SP;Pradópolis;9;0-0.1;1.01;19.86;9;5.32;25.59;24.81;3.2275;30;18;36.88094762;51.2275;88.2275;58.06296223;1.520117138;16.10007639;31.25795773;47.35803412;38.35803412;4328.507239;1171.492761;4493.26011;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;23;25;795932.0712;7638169.078;SP;Pradópolis;10;0-0.1;0.93;19.73;8;4.86;27.52;24.81;2.3175;29;16;49.52784779;47.3175;97.3175;48.62177923;1.639801375;12.90425261;31.20702827;44.11128088;36.11128088;4342.828586;657.1714143;4997.501249;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;24;25;795932.0261;7638170.052;SP;Pradópolis;11;0-0.1;0.82;20.15;8;5.46;26.23;22.26;1.2875;33.626;19;32.16262593;54.2875;86.2875;62.91467478;1.574611663;14.91596639;31.46167558;46.37764197;38.37764197;4250.749251;1249.250749;4495.504496;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;25;795931.9774;7638171.026;SP;Pradópolis;12;0-0.1;1.12;20.32;8;5.39;23.98;19.7;1.6675;33.486;19;36.11235653;53.6675;89.6675;59.85167424;1.531448943;11.78380443;30.3794245;42.16322893;34.16322893;4290.709291;709.2907093;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;26;25;795931.9612;7638171.983;SP;Pradópolis;13;0-0.1;0.91;20.03;8;5.29;26.55;18.94;1.4375;26.906;14;41.84846397;42.4375;84.4375;50.25906736;1.518843901;15.81996435;31.35981665;47.179781;39.179781;4260.739261;1239.260739;4495.504496;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;27;25;795931.9125;7638172.941;SP;Pradópolis;14;0-0.1;0.69;19.67;9;5.16;23.34;18.68;2.2875;27.326;15;40.54713372;44.2875;85.2875;51.9273047;1.521263051;14.90323402;30.16297428;45.0662083;36.0662083;4190;810;5000;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;27.5;25;795931.9125;7638173.412;SP;Pradópolis;15;0-0.1;0.77;19.52;8;5.42;22.38;17.92;1.4475;28.386;14;45.04964451;43.4475;88.4475;49.12236072;1.560860708;14.44486886;29.16984976;43.61471861;35.61471861;4283.574638;716.425362;4992.511233;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;28;25;795931.8638;7638173.915;SP;Pradópolis;16;0-0.1;0.63;19.65;8;5.8;25.91;18.43;4.0475;30;18;25.78196182;52.0475;78.0475;66.68695346;1.651133181;10.66335625;31.29615483;41.95951108;33.95951108;4290.709291;709.2907093;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;29;25;795931.8476;7638174.873;SP;Pradópolis;17;0-0.1;0.44;19.49;7;6.03;28.48;25.83;4.0875;46.086;20;21.33043856;70.0875;91.0875;76.94524496;1.539088363;10.79067991;30.59587471;41.38655462;34.38655462;4300.699301;699.3006993;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;30;25;795931.7826;7638175.814;SP;Pradópolis;18;0-0.1;0.88;19.79;7;5.94;30.72;30.17;2.5475;48.786;20;24.98023952;71.5475;96.5475;74.10601;1.471988796;19.98344792;30.72319837;50.70664629;43.70664629;4190.809191;1109.190809;4745.254745;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;35;25;795931.5879;7638180.635;SP;Pradópolis;19;0-0.1;0.79;20.05;8;5.41;38;24.3;1.8375;39.406;18;33.1948616;58.8375;91.8375;64.06696611;1.505092946;18.22638146;31.01604278;49.24242424;41.24242424;4170.829171;829.1708292;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;37.5;25;795931.4905;7638183.053;SP;Pradópolis;20;0-0.1;1.07;20.22;8;4.91;25.59;15.62;2.6975;24.686;13;41.84846397;40.6975;82.6975;49.21249131;1.511586453;21.61319073;28.12579577;49.7389865;41.7389865;4275.724276;724.2757243;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;40;25;795931.3931;7638185.472;SP;Pradópolis;21;0-0.1;1.19;19.99;9;4.73;24.95;15.11;1.3675;25.026;13;61.78527658;39.3675;101.3675;38.83641207;1.498344792;20.33995416;29.75553858;50.09549274;41.09549274;4208.68697;691.3130305;5117.324014;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;42.5;25;795931.2957;7638187.842;SP;Pradópolis;22;0-0.1;1.04;20.18;9;4.85;21.1;14.85;2.4775;25.886;13;56.1987825;41.4775;97.4775;42.55084507;1.476190476;20.90017825;28.71148459;49.61166285;40.61166285;4180.819181;819.1808192;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;45;25;795931.1983;7638190.244;SP;Pradópolis;23;0-0.1;0.87;19.75;9;5.02;23.02;13.32;2.1475;24.546;10;52.2053559;37.1475;89.1475;41.6697047;1.362617774;24.1851286;27.64196588;51.82709447;42.82709447;4302.848576;697.1514243;4997.501249;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;50;50;795907.0622;7638194.074;SP;Pradópolis;24;0-0.1;1.8;189.05;12;5.71;26.23;17.41;2.1275;31.266;11;27.75414207;44.1275;72.1275;61.17985512;1.230073848;33.22510823;25.50292844;58.72803667;46.72803667;3881.118881;918.8811189;5244.755245;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;45;45;795912.0777;7638189.448;SP;Pradópolis;25;0-0.1;1.03;19.4;13;5.95;26.87;22;4.0775;40.466;12;23.94992262;56.0775;80.0775;70.02903437;1.386554622;23.40845429;28.1512605;51.5597148;38.5597148;4033.949076;1266.050924;4742.885671;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;42.5;42.5;795914.5124;7638187.144;SP;Pradópolis;26;0-0.1;2.77;19.31;13;6.11;34.58;69;2.6775;73.846;24;22.24806621;100.6775;122.6775;82.06680117;1.28100331;34.15457092;23.0328495;57.18742042;44.18742042;4143.784324;956.2156765;4867.698452;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;40;40;795917.0491;7638184.85;SP;Pradópolis;27;0-0.1;1.08;20.09;10;5.97;33.29;57.22;0.9975;35.886;18;22.96210143;54.9975;77.9975;70.51187538;1.343137255;24.08326967;28.73694933;52.820219;42.820219;4162.918541;1137.081459;4747.626187;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;37.5;37.5;795919.5139;7638182.525;SP;Pradópolis;28;0-0.1;2.28;19.43;12;5.49;23.98;44.72;0.8675;29.866;15;28.9481151;45.8675;74.8675;61.26490133;1.308887191;29.76190476;26.54698243;56.30888719;44.30888719;4095.904096;904.0959041;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;35;35;795922.0388;7638180.241;SP;Pradópolis;29;0-0.1;1.64;19.56;13;5.64;33.93;36.29;2.3875;34.986;18;25.51190212;55.3875;81.3875;68.05406236;1.429080723;28.50140056;27.38731856;55.88871912;42.88871912;4102.948526;797.0514743;5122.438781;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;30;30;795927.0084;7638175.632;SP;Pradópolis;30;0-0.1;1.22;19.57;11;4.83;33.29;23.02;1.2775;19.786;13;36.88094762;34.2775;71.2775;48.0902108;1.368983957;23.42118666;27.3745862;50.79577285;39.79577285;4272.863568;1027.136432;4747.626187;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;29;29;795928.0103;7638174.71;SP;Pradópolis;31;0-0.1;1.13;19.28;12;4.97;29.12;18.43;2.4075;27.006;13;43.19155945;42.4075;85.4075;49.65313351;1.442831678;21.9569646;28.30404889;50.2610135;38.2610135;4197.901049;802.0989505;4997.501249;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;28;28;795929.0123;7638173.788;SP;Pradópolis;32;0-0.1;1.37;19.47;10;5.53;28.16;35.02;1.5975;32.586;15;32.16262593;49.5975;81.5975;60.78311223;1.445123504;19.41049147;29.99745353;49.407945;39.407945;4185;1015;4750;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;27.5;27.5;795929.5133;7638173.347;SP;Pradópolis;33;0-0.1;1.03;18.61;10;4.98;29.12;25.06;1.1575;21.386;12;44.11081952;34.1575;78.1575;43.70341938;1.442831678;19.33409728;29.23351159;48.56760886;38.56760886;4212.893553;787.1064468;4997.501249;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;27;27;795929.9741;7638172.887;SP;Pradópolis;34;0-0.1;1.46;18.98;13;4.87;35;23.28;2.9875;12.706;7;43.19155945;22.9875;65.9875;34.83614321;1.415711739;25.10185893;24.82811306;49.92997199;36.92997199;4250.749251;749.2507493;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;26;26;795930.9961;7638171.965;SP;Pradópolis;35;0-0.1;1.18;19.32;10;5.62;36.5;19.19;1.5475;30.426;13;28.9481151;44.5475;73.5475;60.56969985;1.499490705;17.50063662;30.29029794;47.79093456;37.79093456;4370;830;4750;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;24;24;795932.9852;7638170.092;SP;Pradópolis;36;0-0.1;3.2;19.04;13;5.41;29.76;21.75;1.6275;24.666;13;26.33068774;39.6275;65.6275;60.38246162;1.515533486;20.33995416;31.00331042;51.34326458;38.34326458;4253.619571;1046.380429;4742.885671;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;23;23;795933.977;7638169.204;SP;Pradópolis;37;0-0.1;1.21;19.37;12;5.2;28.16;14.34;1.5275;20.386;13;35.73408849;34.5275;70.5275;48.95608096;1.572447161;15.00509295;32.23834989;47.24344283;35.24344283;4240.759241;1259.240759;4495.504496;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;22.5;22.5;795934.4804;7638168.715;SP;Pradópolis;38;0-0.1;0.78;19.56;13;4.93;26.55;13.32;0.9675;21.826;10;38.87475596;32.9675;71.9675;45.80887206;1.415075121;24.69442322;26.87802394;51.57244716;38.57244716;3951.048951;848.951049;5244.755245;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;22;22;795934.9837;7638168.271;SP;Pradópolis;39;0-0.1;1.14;20.07;12;4.91;28.16;14.85;1.2375;21.786;13;45.52652363;36.2375;82.2375;44.06444748;1.534759358;20.2508276;28.6350904;48.885918;36.885918;4270.729271;729.2707293;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;21;21;795935.9755;7638167.324;SP;Pradópolis;40;0-0.1;1.57;19.3;12;5.44;32.01;18.94;1.9775;38.926;18;30.51306929;58.9775;89.9775;65.54694229;1.300101859;37.05755029;19.2513369;56.30888719;44.30888719;4207.896052;1092.103948;4747.626187;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;20;20;795936.9822;7638166.421;SP;Pradópolis;41;0-0.1;0.86;19.58;10;5.13;28.48;16.9;1.4375;25.986;15;40.12241248;42.4375;82.4375;51.47839272;1.31232493;27.22816399;29.39903234;56.62719633;46.62719633;4305.694306;694.3056943;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;15;15;795941.9576;7638161.806;SP;Pradópolis;42;0-0.1;1.36;19.21;13;5.13;28.8;23.53;0.9675;25;14;44.11081952;39.9675;83.9675;47.59877333;1.382225618;22.04609116;30.3030303;52.34912147;39.34912147;4335.664336;664.3356643;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;12.5;12.5;795944.4636;7638159.478;SP;Pradópolis;43;0-0.1;1.81;19.72;9;5.42;23.98;27.11;1.3475;32;15;33.54625031;48.3475;82.3475;58.71155773;1.434046346;19.24497072;30.60860708;49.85357779;40.85357779;4275;1225;4500;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;10;10;795946.9921;7638157.209;SP;Pradópolis;44;0-0.1;2.16;19.25;12;5.48;24.31;24.55;2.2475;30;16;32.16262593;48.2475;80.2475;60.12336833;1.382352941;22.4789916;29.25897632;51.73796791;39.73796791;4315;685;5000;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;7.5;7.5;795949.4554;7638154.898;SP;Pradópolis;45;0-0.1;1.07;18.94;11;5.48;26.87;13.07;2.4375;29;11;28.64489072;42.4375;71.4375;59.40507437;1.455818691;13.057041;33.15508021;46.21212121;35.21212121;4315.684316;1084.315684;4620.37962;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;5;5;795951.944;7638152.588;SP;Pradópolis;46;0-0.1;1.16;19.19;8;5.72;30.72;18.68;3.8275;30.866;19;27.46342427;53.8275;80.8275;66.59552751;1.433791698;16.58390629;33.46065699;50.04456328;42.04456328;4258.612082;1041.387918;4742.885671;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;0;0;795956.9212;7638147.991;SP;Pradópolis;47;0-0.1;0.91;18.2;9;5.06;29.12;18.68;1.5075;20.186;12;40.12241248;33.5075;73.5075;45.58378397;1.651642475;4.042526101;34.44104915;38.48357525;29.48357525;4238.642037;1061.357963;4742.885671;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;5;795951.1456;7638171.839;SP;Pradópolis;48;0-0.1;1;17.86;12;5.61;30.72;19.96;1.9275;32.686;17;30.1934524;51.9275;81.9275;63.3822587;1.399668958;21.6259231;30.39215686;52.01807996;40.01807996;4367.816092;932.183908;4747.626187;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;7.5;795948.7652;7638171.713;SP;Pradópolis;49;0-0.1;1.78;19.23;12;5.3;27.52;27.36;2.2475;33.746;18;26.6094148;54.2475;81.2475;66.76820825;1.366437484;29.51998981;27.38731856;56.90730838;44.90730838;4460.539461;839.4605395;4745.254745;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;10;795946.3221;7638171.63;SP;Pradópolis;50;0-0.1;0.91;20.15;9;5.46;28.16;17.41;0.9675;29.106;16;32.16262593;45.9675;77.9675;58.95725783;1.525592055;14.49579832;33.32060097;47.81639929;38.81639929;4528.207688;971.7923115;4493.26011;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;12.5;795943.9834;7638171.505;SP;Pradópolis;51;0-0.1;1.14;19.22;11;5.8;33.93;48.8;1.7775;55.466;22;28.64489072;78.7775;107.7775;73.09271416;1.563407181;16.74942704;31.1560988;47.90552585;36.90552585;4493.26011;1306.73989;4243.634548;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;15;795941.5821;7638171.442;SP;Pradópolis;52;0-0.1;0.77;18.89;9;5.29;27.52;21.75;1.5175;20.826;9;40.9763509;31.5175;72.5175;43.46192298;1.555513114;11.80926916;32.14922333;43.95849249;34.95849249;4322.838581;1177.161419;4497.751124;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;20;795936.8003;7638171.212;SP;Pradópolis;53;0-0.1;1.32;19.26;11;5.62;25.91;23.79;1.8775;27.666;13;29.25454929;42.8775;71.8775;59.65357727;1.530939649;8.269671505;34.86121721;43.13088872;32.13088872;4263.604593;1036.395407;4742.885671;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;21;795935.7981;7638171.17;SP;Pradópolis;54;0-0.1;1.15;19.06;11;5.4;30.72;36.8;1.9875;31.226;13;38.46755247;45.9875;83.9875;54.7551719;1.423987777;16.18920295;33.09141839;49.28062134;38.28062134;4240.759241;1259.240759;4495.504496;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;22;795934.8793;7638171.15;SP;Pradópolis;55;0-0.1;1.22;19.54;9;5.59;30.08;21.23;1.3075;35.686;15;29.25454929;52.3075;81.3075;64.33293362;1.466895849;19.41049147;28.2658518;47.67634326;38.67634326;4353.469795;946.5302047;4742.885671;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;22.5;795934.3781;7638171.129;SP;Pradópolis;56;0-0.1;3.12;19.18;9;5.17;30.4;36.29;3.4475;28.686;15;33.54625031;47.4475;81.4475;58.25531784;1.296918768;24.36338172;28.99159664;53.35497835;44.35497835;4185;1015;4750;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;23;795933.877;7638171.15;SP;Pradópolis;57;0-0.1;1.47;19.49;10;5.48;31.69;19.45;2.2575;33.806;17;28.64489072;53.2575;82.2575;64.74485609;1.451871658;18.0990578;31.6781258;49.7771836;39.7771836;4352.823588;947.1764118;4747.626187;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;24;795932.9582;7638171.066;SP;Pradópolis;58;0-0.1;1.68;19.53;11;5.17;35.86;16.13;1.7775;28.646;15;31.16248891;45.7775;76.7775;59.62358764;1.246243952;26.51515152;27.79475427;54.30990578;43.30990578;4213.679481;1086.320519;4742.885671;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;26;795931.0372;7638171.003;SP;Pradópolis;59;0-0.1;0.98;20.76;11;5.8;34.26;17.15;3.0775;46.326;22;19.4017854;71.0775;90.0775;78.90705226;1.575884899;7.021899669;34.03361345;41.05551311;30.05551311;4267.866067;1032.133933;4747.626187;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;27;795930.0767;7638170.962;SP;Pradópolis;60;0-0.1;1.81;19.51;12;5.16;32.65;29.66;3.4375;22.886;14;37.27135589;40.4375;77.4375;52.21953188;1.17201426;31.9009422;21.22485358;53.12579577;41.12579577;4167.916042;1132.083958;4747.626187;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;27.5;795929.6173;7638170.962;SP;Pradópolis;61;0-0.1;1.01;19.91;9;4.74;26.87;23.79;0.8475;22.666;13;52.75798277;36.8475;89.8475;41.0111578;1.537178508;14.7249809;31.71632289;46.44130379;37.44130379;4250.749251;749.2507493;4995.004995;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;28;795929.0744;7638170.92;SP;Pradópolis;62;0-0.1;0.89;19.25;9;4.82;31.69;19.45;0.9975;18;9;47.98771751;27.9975;75.9975;36.84002763;1.49618029;16.4311179;28.40590782;44.83702572;35.83702572;4233.649526;766.3504743;4992.511233;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;29;795928.1974;7638170.836;SP;Pradópolis;63;0-0.1;0.44;19.06;10;5.87;35.54;26.59;1.5675;37.366;15;23.45081134;53.5675;76.5675;69.96114539;1.543035396;11.55462185;32.8622358;44.41685765;34.41685765;4198.701947;1101.298053;4742.885671;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;30;795927.2368;7638170.857;SP;Pradópolis;64;0-0.1;1.1;18.73;12;5.1;28.16;25.06;1.9375;19.806;11;38.46755247;32.9375;70.9375;46.43171806;1.279093456;27.95390884;30.18843901;58.14234785;46.14234785;4207.896052;892.103948;4872.563718;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;35;795922.4551;7638170.628;SP;Pradópolis;65;0-0.1;0.77;19.29;12;5.26;30.4;13.32;1.7175;35.246;15;33.90135869;51.7175;85.7175;60.33482078;1.429971989;19.28316781;29.18258212;48.46574994;36.46574994;4185.814186;1114.185814;4745.254745;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;37.5;795920.012;7638170.523;SP;Pradópolis;66;0-0.1;1.78;19.55;11;5.54;31.37;16.64;1.6175;40.086;15;26.33068774;56.6175;82.6175;68.52966986;1.386936593;22.38986504;30.26483321;52.65469824;41.65469824;4165.834166;1234.165834;4620.37962;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;40;795917.6733;7638170.419;SP;Pradópolis;67;0-0.1;0.51;19.53;11;5.88;31.69;14.85;0.6475;39.866;18;22.72157908;58.6475;81.6475;71.8301234;1.544053985;14.90323402;30.20117138;45.1044054;34.1044054;4138.791812;1161.208188;4742.885671;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;42.5;795915.2511;7638170.335;SP;Pradópolis;68;0-0.1;0.76;19.16;9;5.47;40.67;24.81;2.2475;31.486;13;29.56422729;46.2475;76.2475;60.65444769;1.4289534;20.21263051;29.88286224;50.09549274;41.09549274;4152.923538;1247.076462;4622.688656;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;25;45;795912.8707;7638170.21;SP;Pradópolis;69;0-0.1;2.22;18.95;12;5.33;43.56;30.68;3.1075;37.426;17;30.51306929;57.1075;88.1075;64.81570808;1.18487395;34.43468296;25.55385791;59.98854087;47.98854087;4120.879121;1379.120879;4495.504496;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;0;50;795909.0647;7638145.973;SP;Pradópolis;70;0-0.1;0.83;19.94;9;5.34;32.65;30.68;2.2275;33.086;14;29.56422729;49.2275;79.2275;62.13435991;1.52750191;23.23020117;24.61166285;47.84186402;38.84186402;4183.724413;916.2755866;4867.698452;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;5;45;795913.6547;7638150.972;SP;Pradópolis;71;0-0.1;1.26;19.53;12;5.48;33.93;18.43;3.6075;36.426;12;27.75414207;51.6075;79.6075;64.8274346;1.26916221;29.2271454;25.36287242;54.59001783;42.59001783;4165.834166;1134.165834;4745.254745;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;7.5;42.5;795915.9405;7638153.481;SP;Pradópolis;72;0-0.1;1.23;19.6;11;5.64;29.76;20.72;2.4075;21.506;8;30.83606952;32.4075;63.4075;51.10988448;1.49859944;15.74357016;31.75451999;47.49809015;36.49809015;4165.834166;934.1658342;4870.12987;NA
Espacial;31/08/2012;2012;8;cana-crua;CC;sim;01/01/2004;3165.00;01/01/2004;8.00;palha;cana-de-açúcar;10;40;795918.2262;7638155.99;SP;Pradópolis;73;0-0.1;1.31;19.83;11;5.51;26.23;23.53;1.6075;20.266;12;33.54625031;33.6075;67.6075;49.70972155;1.443213649;18.78660555;29.67914439;48.46574994;37.46574994;4255;845;4875;NA
